tic,age,prad,Mp,per,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age_y,ref,teff,rstar,mstar,observed_fields,nobs,pl_period,pl_radius,delta,sigmaOptical,sigmaIR,npoints,ntransits,draw,T_retrieve_final,snr_v1,T_retrieve_v1,snr_v2,T_retrieve_v2
390871015,16.98243652461746,21.594187724362257,0.6885352099482259,23.518851351011783,1.8275533595250324e+18,297.068079443815,21.8921939245736,1.07581,13.9836,16.095,0.068,15.188,0.286,12.921,0.029,12.455,0.03,12.282,0.019,14.6959,0.000419,15.3083,0.002431,13.9268,0.001386,12.201,0.027,12.282,0.03,12.075,,8.877,,ASCC_107,16.98243652461746,Cantat-Gaudin2020,5541.0,1.56459,0.98,[15],1,,,,0.004032694179946135,0.0034566486615367374,,,,0,,0,,0
390871256,16.98243652461746,2.468768793348521,2.5816820395979674,37.117390134720736,1.8275503358680056e+18,297.09047040616,21.8664359804265,1.25815,16.01,19.328,0.176,17.632,0.0474,14.637,0.062,13.961,0.065,13.793,0.06,16.9592,0.001137,17.8889,0.017444,15.9636,0.004397,13.32,0.037,13.494,0.058,12.677,,8.824,,ASCC_107,16.98243652461746,Cantat-Gaudin2020,4319.0,0.859529,0.68,[15],1,,,,0.021375190890416593,0.024644133195154228,,,,0,,0,,0
390871256,16.98243652461746,2.468768793348521,2.5816820395979674,37.117390134720736,1.8275503358680056e+18,297.09047040616,21.8664359804265,1.25815,16.01,19.328,0.176,17.632,0.0474,14.637,0.062,13.961,0.065,13.793,0.06,16.9592,0.001137,17.8889,0.017444,15.9636,0.004397,13.32,0.037,13.494,0.058,12.677,,8.824,,ASCC_107,16.98243652461746,Cantat-Gaudin2020,4319.0,0.859529,0.68,[15],1,,,,0.021375190890416593,0.024644133195154228,,,,0,,0,,0
390873931,16.98243652461746,1.5927322015721377,5.410509723656364,50.194442949678894,1.8274038946671345e+18,297.102751548366,21.5765212713656,1.03919,14.1925,16.641,0.066,15.298,0.08,13.193,0.026,12.742,0.031,12.589,0.03,14.881,0.001051,15.4438,0.004958,14.1101,0.003213,12.507,0.031,12.556,0.033,12.142,,8.736,,ASCC_107,16.98243652461746,Cantat-Gaudin2020,5592.0,1.41337,0.99,[15],1,,,,0.007232055156856742,0.006301111099883196,,,,0,,0,,0
391383043,16.98243652461746,1.1311501386260767,1.4205367250233962,2.83360232902219,1.827559750436904e+18,297.34208290817,22.0846696692604,1.18193,14.6544,17.056,0.071,15.644,0.297,13.514,0.038,13.006,0.035,12.898,0.034,15.4365,0.001255,16.1211,0.005338,14.5911,0.005267,,,,,,,,,ASCC_107,16.98243652461746,Cantat-Gaudin2020,5097.0,1.21375,0.86,[15],1,,,,0.0052894035978881425,0.004825744252243643,,,,0,,0,,0
391865368,16.98243652461746,4.512018571781027,4.129255724635007,61.946776526727575,1.827535969163495e+18,297.583681192907,22.0648935834818,0.994234,13.3411,,,14.172,0.16,12.423,0.031,12.234,0.035,12.048,0.025,13.9463,0.000275,14.454,0.001625,13.2762,0.00081,,,,,,,,,ASCC_107,16.98243652461746,Cantat-Gaudin2020,6802.0,1.83364,1.46,[15],1,,,,0.003910188819033512,0.002773824925129979,,,,0,,0,,0
264739322,8.912509381337458,5.702349966109154,5.952999823329131,18.345454866247376,3.2359939060281354e+18,82.3643342524677,3.35033716434203,2.75888,16.4739,18.039,0.078,,,14.605,0.048,14.021,0.045,13.699,0.051,17.8978,0.002124,19.7205,0.090211,16.5789,0.003764,13.132,0.025,12.741,0.028,12.43,0.505,8.854,0.476,Orion,5.0,Various-Kounkel+2018;2020;Kos+2018;Chen+2020;Sanchez-Sanjuan+2024;Zerjat+2024;Kos+2021,3117.0,0.457446,0.454475,[10],1,,,,0.02235223394644672,0.028893065488245107,,,,0,,0,,0
124333352,15.848931924611142,4.158360580626376,11.029205075380071,29.98410152288076,3.05105746328831e+18,104.27908656996,-8.1700707524099,1.09702,12.6004,13.629,0.029,13.058,0.149,12.035,0.021,11.835,0.025,11.765,0.023,12.9797,0.000374,13.265,0.001673,12.541,0.000725,11.467,0.023,12.056,0.024,7.172,0.026,4.313,0.034,BDSB93,15.848931924611142,Cantat-Gaudin2020,6536.0,1.70109,1.35,[13],1,,,,0.003482588448433037,0.0017123180050511247,,,,0,,0,,0
124333352,15.848931924611142,4.158360580626376,11.029205075380071,29.98410152288076,3.05105746328831e+18,104.27908656996,-8.1700707524099,1.09702,12.6004,13.629,0.029,13.058,0.149,12.035,0.021,11.835,0.025,11.765,0.023,12.9797,0.000374,13.265,0.001673,12.541,0.000725,11.467,0.023,12.056,0.024,7.172,0.026,4.313,0.034,BDSB93,15.848931924611142,Cantat-Gaudin2020,6536.0,1.70109,1.35,[13],1,,,,0.003482588448433037,0.0017123180050511247,,,,0,,0,,0
124333352,15.848931924611142,4.158360580626376,11.029205075380071,29.98410152288076,3.05105746328831e+18,104.27908656996,-8.1700707524099,1.09702,12.6004,13.629,0.029,13.058,0.149,12.035,0.021,11.835,0.025,11.765,0.023,12.9797,0.000374,13.265,0.001673,12.541,0.000725,11.467,0.023,12.056,0.024,7.172,0.026,4.313,0.034,BDSB93,15.848931924611142,Cantat-Gaudin2020,6536.0,1.70109,1.35,[13],1,,,,0.003482588448433037,0.0017123180050511247,,,,0,,0,,0
124333418,15.848931924611142,16.06373914728643,28.353215318186088,8.086866552849534,3.050869721676288e+18,104.299284297134,-8.19037161997022,0.91436,16.3972,20.155,0.165,16.875,0.698,13.062,0.022,12.144,0.022,11.595,0.019,17.3769,0.024565,18.32,0.084668,16.221,0.072535,10.625,0.022,10.191,0.019,6.601,0.016,4.202,0.042,BDSB93,15.848931924611142,Cantat-Gaudin2020,3907.0,1.04797,0.61,[13],1,,,,0.014432604083959251,0.01828862014050171,,,,0,,0,,0
124333420,15.848931924611142,1.0967251955535229,1.2695551358806298,4.050640668389833,3.051057360209096e+18,104.288193776072,-8.19184930597276,0.762797,12.452,13.704,0.027,13.177,0.092,11.53,0.027,11.26,0.035,11.141,0.029,12.9553,0.000324,13.3357,0.002568,12.371,0.001012,10.685,0.034,10.912,0.038,7.039,0.025,4.606,0.037,BDSB93,15.848931924611142,Cantat-Gaudin2020,5980.0,3.16257,1.1,[13],1,,,,0.004476120197718376,0.00204841188258947,,,,0,,0,,0
124333468,15.848931924611142,1.5509087434589557,4.843781323147967,95.06326716409056,3.050869614295185e+18,104.303929725254,-8.20920471715729,0.897787,16.339,,,18.2454,0.0474,14.512,0.029,13.624,0.044,13.433,0.047,17.3613,0.001405,18.4634,0.015087,16.2464,0.003735,13.487,0.031,13.837,0.061,12.374,,8.267,,BDSB93,15.848931924611142,Cantat-Gaudin2020,3822.0,1.17673,0.59,[13],1,,,,0.01526120376356233,0.0190534959996211,,,,0,,0,,0
124333477,15.848931924611142,2.9443780025020567,12.294872329772971,89.47856047212497,3.050869412438647e+18,104.31501399029,-8.21146546347798,0.822628,16.2197,20.224,0.171,17.7697,0.0472,14.665,0.038,13.901,0.06,13.67,0.053,17.1268,0.002246,17.9868,0.013726,16.1064,0.009779,13.351,0.053,13.316,0.063,10.404,0.226,8.22,,BDSB93,15.848931924611142,Cantat-Gaudin2020,4072.0,1.18966,0.64,[13],1,89.47856047212497,2.9443780025020567,0.0005125988035925077,0.02370905993757012,0.028732669400935905,335.4247038478508,0.5029137679748295,0.5368570087965634,0,0.36406349766565776,0,,0
124333477,15.848931924611142,2.9443780025020567,12.294872329772971,89.47856047212497,3.050869412438647e+18,104.31501399029,-8.21146546347798,0.822628,16.2197,20.224,0.171,17.7697,0.0472,14.665,0.038,13.901,0.06,13.67,0.053,17.1268,0.002246,17.9868,0.013726,16.1064,0.009779,13.351,0.053,13.316,0.063,10.404,0.226,8.22,,BDSB93,15.848931924611142,Cantat-Gaudin2020,4072.0,1.18966,0.64,[13],1,36.97384000655308,3.004670892553178,0.0005338070177079525,0.02370905993757012,0.028732669400935905,254.2182263615617,1.2170767221371757,0.9693597163613851,0,0.5134543801808863,0,,0
124333570,15.848931924611142,0.9804780090194956,0.8534588650221084,3.0845369373587643,3.0510507974990746e+18,104.202350000073,-8.24887777246831,0.474457,16.7127,,,18.0589,0.0465,15.353,0.048,14.896,0.082,14.743,0.104,17.5599,0.001317,18.2867,0.012108,16.6393,0.004313,,,,,,,,,BDSB93,15.848931924611142,Cantat-Gaudin2020,5800.0,1.19281,1.04,[13],1,,,,0.016834985281030158,0.023197778877372205,,,,0,,0,,0
124500633,15.848931924611142,0.8853072754509963,0.6020698829952053,14.347282414554892,3.050867934969914e+18,104.348328801917,-8.26800791380681,1.03446,16.291,19.262,0.177,18.3224,0.0495,14.303,0.033,13.482,0.035,13.181,0.031,17.348,0.002719,18.5515,0.015934,16.2209,0.016135,13.051,0.028,13.097,0.038,11.245,,8.617,,BDSB93,15.848931924611142,Cantat-Gaudin2020,3730.0,1.10102,0.56,[13],1,,,,0.016261383547013994,0.020058289642407443,,,,0,,0,,0
124500633,15.848931924611142,0.8853072754509963,0.6020698829952053,14.347282414554892,3.050867934969914e+18,104.348328801917,-8.26800791380681,1.03446,16.291,19.262,0.177,18.3224,0.0495,14.303,0.033,13.482,0.035,13.181,0.031,17.348,0.002719,18.5515,0.015934,16.2209,0.016135,13.051,0.028,13.097,0.038,11.245,,8.617,,BDSB93,15.848931924611142,Cantat-Gaudin2020,3730.0,1.10102,0.56,[13],1,,,,0.016261383547013994,0.020058289642407443,,,,0,,0,,0
124500742,15.848931924611142,16.171780130447548,4.159730742903382,66.64459088209618,3.0508693437191736e+18,104.330389170658,-8.23011849010689,0.418406,17.0772,19.597,0.119,18.3195,0.0471,15.8,0.063,15.398,0.121,15.074,0.146,17.8753,0.001993,18.5476,0.017914,16.9978,0.007772,,,,,,,,,BDSB93,15.848931924611142,Cantat-Gaudin2020,5904.0,1.06079,1.07,[13],1,66.64459088209618,16.171780130447548,0.019448808516925986,0.1940638620199974,0.2960797217402746,201.0487413204156,0.675223591358096,0.507811406247794,0,1.3961473173961367,0,,0
145722006,229.086765276777,2.031945358312692,15.808110819143009,49.617349725981335,4.2533103051184287e+18,281.835458625576,-5.97512718927382,0.526143,15.2328,15.919,0.127,16.296,0.458,14.364,0.069,14.045,0.079,13.971,0.075,15.877,0.000934,16.4018,0.004215,15.1574,0.003125,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,5931.0,1.55371,1.08,[0],1,,,,0.007325115196077193,0.007244083005987065,,,,0,,0,,0
146289095,229.086765276777,1.362134639084659,2.8714654310328624,32.281222846349074,4.253334533125781e+18,281.935443437184,-5.8967164505014,0.576886,14.8286,16.252,0.116,16.115,0.172,13.917,0.036,13.636,0.042,13.607,0.048,15.4329,0.000654,15.9215,0.004042,14.7542,0.003605,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,6300.0,1.58478,1.24,[0],1,,,,0.006427088728200762,0.005990557395836682,,,,0,,0,,0
146289290,229.086765276777,3.2288436138839325,10.900873846378554,10.830432494142396,4.2533342582477855e+18,281.996309784649,-5.88239997062502,0.488001,14.912,15.855,0.115,15.815,0.149,14.088,0.04,13.795,0.051,13.721,0.07,15.515,0.000677,15.9976,0.003466,14.8312,0.003478,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,6424.0,1.77423,1.3,[0],1,,,,0.006105831903157184,0.005754645983662915,,,,0,,0,,0
226175203,229.086765276777,2.678558730426144,2.343535288987544,29.40523586872352,4.2533097553625247e+18,281.917536953483,-5.9808696368457,0.608045,16.0242,18.208,0.123,17.1037,0.0468,14.961,0.06,12.989,,12.625,,16.7409,0.001255,17.2657,0.017629,15.8737,0.007769,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,5415.0,1.09635,0.94,[0],1,,,,0.011436325200184207,0.013228524153911663,,,,0,,0,,0
226175241,229.086765276777,5.7681981276155305,20.987014591942337,7.587746245159263,4.253286292064855e+18,281.9755332706,-5.96974007536753,0.418289,14.7652,16.242,0.116,15.854,0.103,13.962,0.036,13.627,0.051,13.505,0.058,15.3406,0.000627,15.8035,0.003463,14.6883,0.002381,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,6645.0,2.09965,1.4,[0],1,,,,0.0062728957428766965,0.005799875127419124,,,,0,,0,,0
226175805,229.086765276777,1.2594236331108193,2.1207615589232542,13.25713949238484,4.2533342538573527e+18,281.997647068393,-5.87581102690488,0.516805,14.2723,15.714,0.011,15.019,0.058,13.428,0.038,13.159,0.064,13.005,0.061,14.8096,0.000413,15.2318,0.002512,14.1901,0.001883,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,6747.0,2.03754,1.44,[0],1,,,,0.004787548670002862,0.0042002910457068785,,,,0,,0,,0
226176112,229.086765276777,2.081134976220976,17.672015752679226,7.295584606591728,4.253336555960184e+18,281.993855848903,-5.8468319108663,0.483807,14.8752,16.122,0.014,15.814,0.435,13.901,0.035,13.662,0.044,13.527,0.044,15.5046,0.000649,16.0066,0.004045,14.7907,0.003959,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,6168.0,1.90533,1.18,[0],1,,,,0.006234298916392144,0.005846607967369402,,,,0,,0,,0
1766629748,229.086765276777,2.708077002546605,20.62897752251329,68.70150384573088,4.253333639772456e+18,281.962432662777,-5.92989866054122,0.572969,15.3729,,,16.3381,0.0465,,,,,,,16.0313,0.000854,16.4888,0.010963,15.2162,0.013052,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,5897.0,1.37058,1.07,[0],1,,,,0.008570474257899235,0.0086797622464473,,,,0,,0,,0
146289425,229.086765276777,2.2618516892360065,2.032013562204952,27.068150075940544,4.2533338802705664e+18,282.024747724335,-5.90975903070331,0.495122,15.2144,17.048,0.119,16.204,1.133,14.152,0.047,13.778,0.055,13.58,0.056,15.8955,0.000927,16.4137,0.006082,15.0961,0.002984,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,5905.0,1.75372,1.07,[0],1,,,,0.007745826730814117,0.007637211190226028,,,,0,,0,,0
146289425,229.086765276777,2.2618516892360065,2.032013562204952,27.068150075940544,4.2533338802705664e+18,282.024747724335,-5.90975903070331,0.495122,15.2144,17.048,0.119,16.204,1.133,14.152,0.047,13.778,0.055,13.58,0.056,15.8955,0.000927,16.4137,0.006082,15.0961,0.002984,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,5905.0,1.75372,1.07,[0],1,,,,0.007745826730814117,0.007637211190226028,,,,0,,0,,0
146289462,229.086765276777,2.0143114002228937,15.183282370876096,10.757835850477305,4.2533338758997576e+18,282.018249342566,-5.91573234282759,0.467211,15.1282,,,16.451,0.137,14.199,0.042,13.834,0.054,13.592,0.051,15.8239,0.000712,16.3979,0.005548,15.0515,0.004254,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,5844.0,1.96902,1.05,[0],1,,,,0.007118104738561291,0.006923116783046961,,,,0,,0,,0
146289595,229.086765276777,0.9936776091056986,0.8941584504124632,15.54908255438187,4.253286635662121e+18,282.066023752544,-5.93976327188675,0.544484,14.7593,16.258,0.0,15.582,0.126,13.844,0.043,13.588,0.051,13.333,0.057,15.3245,0.00067,15.7526,0.002202,14.6635,0.005247,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,6227.0,1.63732,1.2,[0],1,,,,0.005925876771658818,0.005475002039761222,,,,0,,0,,0
146289633,229.086765276777,2.014214142202377,2.911289375220266,59.36776288415081,4.2532866356620974e+18,282.07160725406,-5.9458461172702,0.474672,15.037,,,16.054,1.133,14.279,0.025,14.013,0.04,13.938,0.06,15.6222,0.000737,16.0785,0.003659,14.9506,0.002596,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,6119.0,1.69866,1.15,[0],1,,,,0.0069559746582381525,0.006673029192656953,,,,0,,0,,0
146289797,229.086765276777,1.0160790972969589,0.966831716923628,4.883882650599885,4.2532857379055217e+18,282.055647633487,-5.97212158194268,0.492839,14.7779,16.834,0.111,15.5829,0.0459,14.023,0.021,13.805,0.031,13.653,0.038,15.347,0.000642,15.7989,0.005089,14.6959,0.002863,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,6652.0,1.77836,1.4,[0],1,4.883882650599885,1.0160790972969589,2.7318185516266403e-05,0.008063249670456542,0.007467086353570156,42.84265456335244,9.213980600961547,0.8894272108681095,0,0.0990690505632585,0,,0
181967808,229.086765276777,1.7727530105769729,8.552087923168276,82.13731939270566,4.2532866312631823e+18,282.078894973055,-5.93942926911713,0.495613,14.2613,15.597,0.023,15.041,0.206,13.5,0.035,13.294,0.044,13.219,0.044,14.7458,0.000398,15.1192,0.001614,14.1818,0.001924,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,6766.0,1.97627,1.45,[0],1,,,,0.004707325686978571,0.004125865362983997,,,,0,,0,,0
181968261,229.086765276777,2.304740020356724,10.373854880444698,30.115435463554597,4.2533354951982966e+18,282.046044377244,-5.87106411075517,0.480004,14.4931,,,15.61,0.092,13.697,0.044,13.431,0.051,13.328,0.045,15.037,0.000494,15.4668,0.003438,14.4163,0.001427,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,6507.0,2.00251,1.33,[0],1,,,,0.005229584608618767,0.004687142051039642,,,,0,,0,,0
181968374,229.086765276777,1.11610261153362,1.3528161236552545,16.628443251457192,4.253335598277528e+18,282.049235403603,-5.8607057555862,0.492391,14.9033,14.457,0.105,15.868,0.149,13.937,0.051,13.617,0.085,13.451,0.078,15.5323,0.000663,16.0381,0.00443,14.8238,0.002342,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,5949.0,1.87333,1.09,[0],1,,,,0.0068074591540098674,0.0064083235509775505,,,,0,,0,,0
181968488,229.086765276777,1.1285297937197538,1.4085467589423866,5.972226346531452,4.253335971844603e+18,282.099991194604,-5.85057990619971,0.542573,14.8768,16.467,0.112,15.806,0.137,14.043,0.022,13.724,0.021,13.653,0.043,15.4712,0.000639,15.9455,0.005165,14.7987,0.003061,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,6203.0,1.62617,1.19,[0],1,,,,0.006224571275841257,0.005838732786519714,,,,0,,0,,0
181968694,229.086765276777,2.821149760765965,6.757897500161334,50.36330058615584,4.253336246722676e+18,282.075663719266,-5.83268054968776,0.586452,14.3299,16.013,-0.046,15.226,0.137,13.436,0.032,13.177,0.042,13.131,0.044,14.9288,0.000506,15.4126,0.003617,14.2546,0.003941,12.802,0.046,12.996,0.073,11.512,,8.861,,Basel_1,229.086765276777,Cantat-Gaudin2020,6395.0,1.93727,1.28,[0],1,,,,0.0050584727431970565,0.0044613714240569575,,,,0,,0,,0
181969560,229.086765276777,1.331952754338044,2.630729740777675,68.96193050112194,4.253343432299181e+18,282.049866089889,-5.75352096697662,0.593674,14.8045,,,15.585,0.081,13.765,0.086,13.507,0.077,13.349,0.068,15.4522,0.001355,15.9702,0.008874,14.7185,0.007861,12.824,0.143,13.057,0.162,10.355,,7.908,,Basel_1,229.086765276777,Cantat-Gaudin2020,6094.0,1.67812,1.14,[0],1,,,,0.007183104275366685,0.006674479722975845,,,,0,,0,,0
181969560,229.086765276777,1.331952754338044,2.630729740777675,68.96193050112194,4.253343432299181e+18,282.049866089889,-5.75352096697662,0.593674,14.8045,,,15.585,0.081,13.765,0.086,13.507,0.077,13.349,0.068,15.4522,0.001355,15.9702,0.008874,14.7185,0.007861,12.824,0.143,13.057,0.162,10.355,,7.908,,Basel_1,229.086765276777,Cantat-Gaudin2020,6094.0,1.67812,1.14,[0],1,14.91659383652038,1.5677342584987646,7.303567528261373e-05,0.007183104275366685,0.006674479722975845,174.05198663969614,3.0167745058410214,0.25610872661172734,0,0.3422797723428357,0,,0
181969731,229.086765276777,2.738395462158449,5.603890498233788,85.45425681556848,4.2533435653479306e+18,282.072922831868,-5.7398470883422,0.524843,14.4151,16.196,0.084,15.445,0.092,13.306,0.037,13.005,0.062,12.726,0.045,15.0594,0.000737,15.5896,0.003534,14.3382,0.00707,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,6602.0,2.20299,1.38,[0],1,,,,0.00489467540335829,0.004352354421677293,,,,0,,0,,0
226175629,229.086765276777,1.1224162095966352,1.380897651228838,17.888376781295673,4.25333394901008e+18,282.003952705778,-5.90306539688473,0.521936,15.0353,16.543,0.109,15.904,0.15,13.676,,13.693,0.088,13.1,,15.7372,0.000802,16.3266,0.003986,14.9673,0.002151,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,5713.0,1.88757,1.02,[0],1,,,,0.006721686978888915,0.006446662081966934,,,,0,,0,,0
226175664,229.086765276777,1.4652681840856792,3.8400636620411626,6.216087135013123,4.253333978979235e+18,282.012075987,-5.89748429726022,0.544429,15.711,17.299,0.12,16.7817,0.0462,14.69,0.047,14.289,0.064,14.155,0.078,16.4239,0.000993,16.9912,0.010027,15.6093,0.005823,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,5607.0,1.36751,0.99,[0],1,,,,0.009598766156431458,0.010368816422579976,,,,0,,0,,0
226175664,229.086765276777,1.4652681840856792,3.8400636620411626,6.216087135013123,4.253333978979235e+18,282.012075987,-5.89748429726022,0.544429,15.711,17.299,0.12,16.7817,0.0462,14.69,0.047,14.289,0.064,14.155,0.078,16.4239,0.000993,16.9912,0.010027,15.6093,0.005823,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,5607.0,1.36751,0.99,[0],1,,,,0.009598766156431458,0.010368816422579976,,,,0,,0,,0
226175924,229.086765276777,2.192924656622452,22.64377484066688,35.7526499537033,4.253335735716552e+18,282.010733179046,-5.86231189433922,0.684523,16.2025,18.655,0.112,17.4337,0.0464,15.12,0.043,14.491,0.051,14.361,0.088,16.9919,0.001307,17.6392,0.011931,16.0939,0.005442,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,5074.0,1.04253,0.85,[0],1,,,,0.012505628268556418,0.015091709718174967,,,,0,,0,,0
226176079,229.086765276777,3.29125560687456,40.03263912077868,49.086135235913865,4.25333586876535e+18,282.034775765464,-5.84951364790139,0.51009,15.6893,16.562,0.14,16.206,0.15,14.751,0.087,14.352,0.085,13.735,,16.383,0.001013,16.9438,0.002607,15.601,0.004444,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,5806.0,1.4085,1.04,[0],1,,,,0.009325342874819013,0.010028857512463957,,,,0,,0,,0
226176221,229.086765276777,1.8625508412845733,10.638746146756928,23.15388367854004,4.253336594710079e+18,282.004717951524,-5.83720264348562,0.54259,15.1061,15.964,0.118,15.965,0.332,14.14,0.046,13.851,0.088,13.801,0.079,15.7587,0.000725,16.2849,0.005508,15.0238,0.004327,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,5973.0,1.60678,1.1,[0],1,,,,0.006797872851873525,0.0065892321254025985,,,,0,,0,,0
226176499,229.086765276777,2.701711262399374,13.897555530184867,35.26229891441337,4.253336732149063e+18,282.017277994814,-5.8125626077252,0.544523,14.6127,,,15.68,0.24,13.897,0.042,13.563,0.038,13.559,0.057,15.1823,0.001157,15.6353,0.005072,14.5339,0.003025,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,6512.0,1.7448,1.34,[0],1,,,,0.005401531892319016,0.004904556224665519,,,,0,,0,,0
146850796,229.086765276777,2.241136656444702,4.699326533516489,33.93293571244722,4.253287872612581e+18,282.16644505467,-5.90136262320121,0.566466,15.8544,18.219,0.136,16.964,0.0462,14.904,0.083,14.487,0.07,14.24,0.093,16.5864,0.001319,17.1926,0.008946,15.7706,0.007586,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,5442.0,1.29639,0.95,[0],1,,,,0.010022825871721316,0.011160244374811681,,,,0,,0,,0
181968485,229.086765276777,5.686928298094844,2.7497533278887367,95.93379204054038,4.253289109563329e+18,282.145488455419,-5.85083901699407,0.546939,14.4599,15.937,0.033,15.294,0.355,13.667,0.033,13.378,0.043,13.342,0.043,14.9979,0.000546,15.421,0.003432,14.3814,0.00263,,,,,,,,,Basel_1,229.086765276777,Cantat-Gaudin2020,6567.0,1.78578,1.36,[0],1,,,,0.004779093451063141,0.004268737459115388,,,,0,,0,,0
